"Source: Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated January 23, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
year,sector,sub_sector,sub_sector_category,food_type,tons_supply,tons_surplus,us_dollars_surplus,tons_waste,tons_uneaten,tons_eaten,tons_donated,tons_industrial_uses,tons_animal_feed,tons_anaerobically_digested,tons_composted,tons_not_harvested,tons_incineration,tons_land_application,tons_landfilled,tons_dumping,tons_sewer,upstream_mtco2e_footprint,downstream_mtco2e_footprint,total_mtco2e_footprint,gallons_water_footprint,meals_wasted
2017,Manufacturing,Not Applicable,Not Applicable,Ready-to-drink Beverages,2901.133496,55837.76071,80464189.62,25058.89348,32316.31351,23521.44721,23521.44721,0,0,0,7257.420025,0,2583.478489,900.8802113,21574.53478,0,0,84403.83001,3642.453302,88046.28331,567816484.7,53860522.52
2017,Residential,Not Applicable,Not Applicable,Breads & Bakery,8358085.108,1165864.604,5379128977,785791.366,1165864.604,7127270.745,0,0,55529.78831,0,324543.4494,0,87628.12408,0,642130.8622,0,56032.37972,4197140.901,244869.0875,4442009.989,22594981638,1943107673
2017,Residential,Not Applicable,Not Applicable,Dairy & Eggs,25053400.12,5002686.532,13013716411,4059532.035,5002686.532,19518564.93,0,0,53689.58232,0,889464.9145,0,196078.336,0,1486716.957,0,2376736.743,21344529.2,530857.6489,21875386.85,1.26E+12,8337810889
2017,Residential,Not Applicable,Not Applicable,Dry Goods,34398569.65,5740447.321,33889880625,3855565.641,5740447.321,28287848.9,0,0,116252.7492,0,1768628.93,0,386945.1218,0,2866790.33,0,601830.1899,25179878.43,799083.8181,25978962.25,5.55E+11,9567412203
2017,Residential,Not Applicable,Not Applicable,Fresh Meat & Seafood,9693691.221,2378253.631,21215063725,1752207.625,2378253.631,7233163.207,0,0,38016.64115,0,588029.3653,0,188238.9153,0,1497625.631,0,66343.07837,26540201.86,211501.97,26751703.83,2.95E+12,3963756053
2017,Residential,Not Applicable,Not Applicable,Frozen,14672961.58,3469298.789,15942397924,3072807.5,3469298.789,11070957.15,0,0,0,0,396491.2892,0,296152.2465,0,2162093.754,0,614561.4993,30417925.89,644721.0224,31062646.91,5.86E+11,5782164650
2017,Residential,Not Applicable,Not Applicable,Prepared Foods,14909642.56,3190672.561,35198035303,2366340.889,3190672.561,11615639.79,0,0,70392.9052,0,753938.7667,0,246925.4642,0,1676826.303,0,442589.1222,18763976.29,311950.1994,19075926.49,7.66E+11,5317787603
2017,Residential,Not Applicable,Not Applicable,Produce,25400186.14,6621390.629,20945481672,3550021.334,6621390.629,18082886.24,0,0,29630.88198,0,3041738.413,0,446485.9287,0,3017654.035,0,85881.36991,11892831.82,-380333.281,11512498.53,2.69E+11,11035651051
2017,Residential,Not Applicable,Not Applicable,Ready-to-drink Beverages,17367318.62,1796576.037,2557688694,1132149.733,1796576.037,15376112.44,0,0,0,0,664426.3043,0,83998.69834,0,569420.1672,0,478730.8672,5905436.54,-65941.82206,5839494.718,29523926936,2994293396
2017,Retail,Not Applicable,Not Applicable,Breads & Bakery,7674588.259,301611.3186,1351742890,105568.6805,243981.2125,57630.10612,57630.10612,13935.63217,55860.50185,14510.75338,54105.64455,0,12166.50772,3524.46157,89877.71123,0,0,717558.5803,25070.66675,742629.247,4728465894,406635354.2
2017,Retail,Not Applicable,Not Applicable,Dairy & Eggs,26807651.15,2985067.892,6484826301,1044820.467,2414698.782,570369.1102,570369.1102,137921.9067,552855.2154,143613.9208,535487.2725,0,118059.044,34881.83772,891879.5848,0,0,7811514.069,173098.3156,7984612.384,6.07E+11,4024497971
2017,Retail,Not Applicable,Not Applicable,Dry Goods,33411537.56,1509148.224,7178601847,528225.4905,1220789.111,288359.113,288359.113,69728.59852,279504.6868,72606.28612,270724.049,0,60582.27672,17635.06404,450008.1498,0,0,3283134.466,114907.7418,3398042.208,1.18E+11,2034648519
2017,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,9863743.593,432196.2805,4049938787,147953.9632,348638.3613,83557.9192,83557.9192,20205.27994,80992.16909,21039.14846,78447.80064,0,16901.65967,0,131052.3036,0,0,3621363.438,10375.35601,3631738.794,4.32E+11,581063935.7
2017,Retail,Not Applicable,Not Applicable,Frozen,14206170.41,652173.3349,2576749827,228270.8711,527559.913,124613.4219,124613.4219,30132.97959,120787.0114,31376.56262,116992.4882,0,27893.11168,7620.933679,192756.8258,0,0,3775168.419,134223.544,3909391.963,89166586898,879266521.8
2017,Retail,Not Applicable,Not Applicable,Prepared Foods,4560975.737,217817.7527,2473253060,76239.62143,176198.4254,41619.32736,41619.32736,10064.03903,40341.35401,10479.38024,39074.03065,0,10178.35718,2545.296716,63515.96754,0,0,925180.5308,9883.832339,935064.3632,42278883368,293664042.3
2017,Retail,Not Applicable,Not Applicable,Produce,26468242.99,3405334.904,10421769105,1191920.496,2754663.66,650671.244,650671.244,157339.8998,630691.572,163833.2911,610878.4005,0,143689.8273,39792.84351,1008437.825,0,0,3056470.004,226969.3304,3283439.334,1.12E+11,4591106100
2017,Retail,Not Applicable,Not Applicable,Ready-to-drink Beverages,15924052.5,759184.1228,1022972978,345732.5984,570448.1621,188735.9607,188735.9607,0,0,47522.05339,177193.5103,0,42604.41311,11542.45038,291585.7349,0,0,1580892.273,8803.174477,1589695.448,9374426416,950746937.1
2016,Farm,Not Applicable,Not Applicable,Dry Goods,6414668.79,1263416.017,3671200610,1115132.067,1234591.543,28824.47357,28824.47357,0,119459.4757,0,0,1052348.79,821.5875564,0,24489.82253,37471.86683,0,2936769.211,-2535789.088,400980.1227,7.05E+11,2057652572
2016,Farm,Not Applicable,Not Applicable,Produce,104375278.4,16400176.13,9766858079,14438044.53,16142877.38,257298.751,257298.751,0,1704832.849,0,0,13638388.42,13246.42661,0,187945.7242,598463.9582,0,3470595.063,-2115979.094,1354615.968,4.41E+11,26904795638
2016,Foodservice,Bars And Taverns,Bars And Taverns,Breads & Bakery,30727.52008,956.8684211,4206603.19,815.0206491,933.0222627,23.84615844,23.84615844,0,3.06760059,0.240534038,114.6934796,0,86.14678959,0,728.8738595,0,0,2121.371313,261.0951189,2382.466432,18082392.11,1555037.105
2016,Foodservice,Bars And Taverns,Bars And Taverns,Dairy & Eggs,14617.44456,455.1936198,2001130.867,387.7149578,443.8497204,11.34389947,11.34389947,0,1.459293865,0.114424886,54.56104415,0,40.98104622,0,346.7339116,0,0,2011.703241,41.8518784,2053.555119,111609241.5,739749.5341
2016,Foodservice,Bars And Taverns,Bars And Taverns,Dry Goods,26128.60533,813.6562034,3577010.909,693.0384496,793.3790427,20.2771607,20.2771607,0,2.608480116,0.204533882,97.52757971,0,73.25340476,0,619.7850448,0,0,2215.146812,137.7159107,2352.862723,76766191.91,1322298.405
2016,Foodservice,Bars And Taverns,Bars And Taverns,Fresh Meat & Seafood,62272.75487,1939.200836,8525151.675,1651.730467,1890.87393,48.32690614,48.32690614,0,6.216835562,0.487469121,232.4391595,0,174.5861005,0,1477.144366,0,0,22122.81766,264.9858503,22387.80351,2343243870,3151456.55
2016,Foodservice,Bars And Taverns,Bars And Taverns,Frozen,140.7513662,4.383059133,19268.8881,3.73330713,4.27382873,0.109230402,0.109230402,0,0.01405154,0.001101797,0.525368266,0,0.394606473,0,3.338700657,0,0,33.5159071,0.726622729,34.24252983,722349.655,7123.047885
2016,Foodservice,Bars And Taverns,Bars And Taverns,Prepared Foods,0,25579.06101,305191027.7,22226.01926,25384.0561,151048.6323,195.0049193,0,70.19005077,319.7719116,2768.074874,0,2346.197799,0,19879.82146,0,0,118151.2313,3269.615467,121420.8468,6090914518,42306760.17
2016,Foodservice,Bars And Taverns,Bars And Taverns,Produce,49578.55734,1543.89797,6787313.682,1315.027958,1505.422423,38.47554669,38.47554669,0,4.94954397,0.388099351,185.0568234,0,138.9970143,0,1176.030944,0,0,1544.658327,74.38611827,1619.044446,61195818.33,2509037.373
2016,Foodservice,Bars And Taverns,Bars And Taverns,Ready-to-drink Beverages,21324.9696,664.0688846,2919392.287,565.6262046,647.5195958,16.54928879,16.54928879,0,2.128921863,0.166931176,79.59753861,0,59.78607007,0,505.8401345,0,0,2134.407416,87.01918465,2221.426601,10640975.31,1079199.327
2016,Foodservice,Business & Industry,Business & Industry,Breads & Bakery,145982.6744,4080.70463,17935317.77,3342.071279,3974.592261,106.1123684,106.1123684,0,16.33225543,1.067692216,615.1210375,0,410.6061896,0,2931.465089,0,0,9036.854038,982.4586042,10019.31264,77029389.98,6624320.437
2016,Foodservice,Business & Industry,Business & Industry,Dairy & Eggs,218115.1817,6097.049774,26797461.48,4993.445197,5938.50549,158.5442836,158.5442836,0,24.40229894,1.59525699,919.0627411,0,613.4936494,0,4379.951548,0,0,26915.6658,479.8239161,27395.48972,1493280412,9897509.152
2016,Foodservice,Business & Industry,Business & Industry,Dry Goods,479637.1806,13407.46545,58927850.74,10980.62939,13058.82519,348.6402578,348.6402578,0,53.6608675,3.507983987,2021.026957,0,1349.077868,0,9631.551526,0,0,36460.77529,1981.935266,38442.71055,1263552762,21764708.66
2016,Foodservice,Business & Industry,Business & Industry,Fresh Meat & Seafood,372985.372,10426.19023,45824692.53,8538.98385,10155.0734,271.1168389,271.1168389,0,41.72887222,2.727950971,1571.632729,0,1049.097799,0,7489.886051,0,0,118812.1712,1239.175817,120051.347,12584558449,16925122.33
2016,Foodservice,Business & Industry,Business & Industry,Frozen,22037.90265,616.0331816,2707559.569,504.527279,600.0141982,16.01898345,16.01898345,0,2.465557346,0.161181436,92.86018083,0,61.98611768,0,442.5411613,0,0,4705.387463,91.72219622,4797.109659,101412591.9,1000023.664
2016,Foodservice,Business & Industry,Business & Industry,Prepared Foods,0,247848.3413,2103246143,205885.1859,247212.6843,1444420.737,635.656938,0,97.83695934,4702.249389,36527.41208,0,25140.43317,0,180744.7527,0,0,1150662.563,26065.97858,1176728.542,59318783503,412021140.6
2016,Foodservice,Business & Industry,Business & Industry,Produce,303320.8783,8478.834337,37265767.05,6944.111688,8258.355455,220.4788817,220.4788817,0,33.93494524,2.218436825,1278.090391,0,853.1521331,0,6090.959555,0,0,8473.593408,332.0169139,8805.610322,335704326,13763925.76
2016,Foodservice,Business & Industry,Business & Industry,Ready-to-drink Beverages,198200.8883,5540.37858,24350806.88,4537.535011,5396.309664,144.0689162,144.0689162,0,22.17432683,1.449607266,835.1507227,0,557.4806178,0,3980.054393,0,0,17787.76031,627.4724419,18415.23275,88679938.43,8993849.442
2016,Foodservice,Caterers,Caterers,Breads & Bakery,57177.81581,1780.542204,7825753.914,1393.305312,1732.096398,48.44580652,48.44580652,0,8.705018663,0.486221572,329.5998466,0,199.2338082,0,1194.071504,0,0,3938.190711,366.088119,4304.27883,33568809.11,2886827.33
2016,Foodservice,Caterers,Caterers,Dairy & Eggs,85430.34123,2660.338208,11692591.22,2081.761021,2587.95451,72.38369853,72.38369853,0,13.00631555,0.726471871,492.4607029,0,297.6786011,0,1784.08242,0,0,11729.63784,170.4000645,11900.0379,650759990.5,4313257.517
2016,Foodservice,Caterers,Caterers,Dry Goods,187862.063,5850.106846,25712109.74,4577.810581,5690.934463,159.1723823,159.1723823,0,28.60100095,1.59751796,1082.925366,0,654.5978313,0,3923.21275,0,0,15889.32232,727.0317002,16616.35402,550646467.3,9484890.774
2016,Foodservice,Caterers,Caterers,Fresh Meat & Seafood,146089.178,4549.280927,19994781.89,3559.891625,4425.502012,123.7789158,123.7789158,0,22.24130115,1.242294915,842.1267928,0,509.0418872,0,3050.849738,0,0,51777.42022,451.5594179,52228.97964,5484252703,7375836.687
2016,Foodservice,Caterers,Caterers,Frozen,8631.703343,268.7950192,1181395.009,210.3367879,261.4815214,7.313497799,7.313497799,0,1.314130972,0.073401201,49.75720142,0,30.07682445,0,180.2599635,0,0,2050.571263,35.02872394,2085.599987,44194818.9,435802.5357
2016,Foodservice,Caterers,Caterers,Prepared Foods,0,253242.2978,3319795066,205921.8144,243402.9757,416995.7465,9839.322082,0,4390.407771,1646.788891,31443.96459,0,29658.1342,0,176263.6802,0,0,1132930.103,28951.05039,1161881.153,58404642377,405671626.2
2016,Foodservice,Caterers,Caterers,Produce,118803.3127,3699.587142,16260248.42,2894.991427,3598.927083,100.6600588,100.6600588,0,18.08717313,1.01026478,684.8382205,0,413.9653829,0,2481.026044,0,0,3692.726109,107.6668406,3800.39295,146297334.6,5998211.807
2016,Foodservice,Caterers,Caterers,Ready-to-drink Beverages,77630.40326,2417.444727,10625037.41,1891.692638,2351.669785,65.77494161,65.77494161,0,11.81881643,0.660143733,447.4981887,0,270.5000297,0,1621.192608,0,0,7751.767611,226.4438508,7978.211462,38646027.52,3919449.643
2016,Foodservice,Colleges & Universities,Colleges/universities,Breads & Bakery,143208.3673,3348.895981,14718907.4,2651.841218,3258.810769,90.08521253,90.08521253,0,15.6125064,0.904699853,590.4523461,0,315.9360811,0,2335.905137,0,0,7409.413423,774.8592382,8184.272661,63157221.93,5431351.282
2016,Foodservice,Colleges & Universities,Colleges/universities,Dairy & Eggs,213970.0425,5003.6421,21991768.38,3962.160795,4869.044261,134.597839,134.597839,0,23.32690975,1.351727345,882.2048322,0,472.0454398,0,3490.115355,0,0,22068.4427,353.438983,22421.88168,1224356605,8115073.77
2016,Foodservice,Colleges & Universities,Colleges/universities,Dry Goods,470521.9835,11003.05247,48360089.84,8712.826029,10707.07066,295.9818179,295.9818179,0,51.29607732,2.972460181,1939.976095,0,1038.032025,0,7674.794004,0,0,29894.5802,1531.541495,31426.1217,1036000444,17845117.76
2016,Foodservice,Colleges & Universities,Colleges/universities,Fresh Meat & Seafood,365897.0241,8556.420948,37606772.01,6775.447753,8326.253452,230.1674952,230.1674952,0,39.88991524,2.311505886,1508.604284,0,807.2159056,0,5968.231847,0,0,97415.37181,945.0329317,98360.40474,10318214270,13877089.09
2016,Foodservice,Colleges & Universities,Colleges/universities,Frozen,21619.08644,505.5575528,2222002.37,400.3284558,491.9580681,13.59948468,13.59948468,0,2.356902267,0.136575709,89.13613465,0,47.69448585,0,352.6339699,0,0,3857.997582,71.54208994,3929.539672,83149270.4,819930.1137
2016,Foodservice,Colleges & Universities,Colleges/universities,Prepared Foods,0,226139.0521,2087852343,182563.5349,222752.4232,933234.4406,3386.628893,0,1291.95033,3562.142648,35334.79529,0,21707.17341,0,160856.3615,0,0,1036811.177,23810.43643,1060621.613,53449533962,371254038.7
2016,Foodservice,Colleges & Universities,Colleges/universities,Produce,297556.4594,6958.291964,30582751.95,5509.960758,6771.114096,187.1778682,187.1778682,0,32.43946018,1.879773439,1226.834108,0,656.4478283,0,4853.51293,0,0,6947.589999,218.1547995,7165.744799,275247572.8,11285190.16
2016,Foodservice,Colleges & Universities,Colleges/universities,Ready-to-drink Beverages,194434.2075,4546.800919,19983881.88,3600.408659,4424.492096,122.3088234,122.3088234,0,21.19712253,1.228312299,801.6580046,0,428.9468744,0,3171.461785,0,0,14584.37521,476.5215992,15060.89681,72709631.4,7374153.495
2016,Foodservice,Corrections,Corrections,Breads & Bakery,39248.83447,917.8253096,4033981.892,761.1815421,894.2721476,23.55316205,23.55316205,0,3.442780938,0.23717008,129.4106551,0,85.53646792,0,675.6450742,0,0,2033.266896,234.5581676,2267.825063,17331397.41,1490453.58
2016,Foodservice,Corrections,Corrections,Dairy & Eggs,58642.34711,1371.338311,6027240.541,1137.29421,1336.147134,35.1911776,35.1911776,0,5.143917201,0.354359826,193.3546475,0,127.8014828,0,1009.492727,0,0,6055.949562,114.7349037,6170.684466,335983918.2,2226911.89
2016,Foodservice,Corrections,Corrections,Dry Goods,128955.031,3015.584867,13253954.34,2500.919854,2938.199162,77.38570546,77.38570546,0,11.31151864,0.779240337,425.1885506,0,281.0365715,0,2219.883283,0,0,8203.572511,473.6297908,8677.202302,284295839.2,4896998.604
2016,Foodservice,Corrections,Corrections,Fresh Meat & Seafood,100280.675,2345.041396,10306813.76,1944.816957,2284.863125,60.17827079,60.17827079,0,8.79629678,0.605968967,330.6439036,0,218.5454639,0,1726.271493,0,0,26732.40638,295.9103784,27028.31675,2831490470,3808105.209
2016,Foodservice,Corrections,Corrections,Frozen,5925.100337,138.5571603,608979.8025,114.9098329,135.0015172,3.555643124,3.555643124,0,0.519730656,0.035803777,19.53614996,0,12.91279503,0,101.9970379,0,0,1058.699025,21.61675159,1080.315776,22817549.68,225002.5287
2016,Foodservice,Corrections,Corrections,Prepared Foods,0,68773.98305,573881094.1,57864.17625,68550.47046,388398.9031,223.5125899,0,32.6709799,1181.054497,9472.568744,0,6469.449757,0,51394.72649,0,0,319071.2494,7759.556878,326830.8062,16448713090,114250784.1
2016,Foodservice,Corrections,Corrections,Produce,81550.71136,1907.045341,8381754.447,1581.572983,1858.106891,48.93844992,48.93844992,0,7.153364891,0.492788868,268.8877548,0,177.7265465,0,1403.846437,0,0,1906.534828,79.93302351,1986.467852,75532534.88,3096844.818
2016,Foodservice,Corrections,Corrections,Ready-to-drink Beverages,53288.19936,1246.132751,5476943.052,1033.457281,1214.154589,31.9781622,31.9781622,0,4.674268661,0.322006161,175.7010336,0,116.1329863,0,917.3242949,0,0,4002.196344,150.2463548,4152.442699,19952738.24,2023590.982
2016,Foodservice,Full Service Restaurants,All Other,Breads & Bakery,93715.03048,2918.327057,15065070.72,2563.048732,2848.154257,70.1728,70.1728,0,7.47584051,0.70936164,276.9203247,0,315.9176293,0,2247.131103,0,0,6475.721938,782.6928158,7258.414754,55198513.6,4746923.762
2016,Foodservice,Full Service Restaurants,All Other,Dairy & Eggs,32677.94736,1017.60558,5253112.393,893.7218622,993.1366869,24.46889312,24.46889312,0,2.606786995,0.247350742,96.56068774,0,110.1588465,0,783.5630157,0,0,4501.289964,99.19478704,4600.484751,249731445.7,1655227.812
2016,Foodservice,Full Service Restaurants,All Other,Dry Goods,151982.2506,4732.793789,24431762.36,4156.621545,4618.991126,113.8026635,113.8026635,0,12.12393637,1.150406482,449.095241,0,512.339078,0,3644.282467,0,0,12896.41258,806.2729156,13702.68549,446926803.1,7698318.544
2016,Foodservice,Full Service Restaurants,All Other,Fresh Meat & Seafood,318136.4252,9906.90749,51141718.89,8700.836536,9668.690379,238.2171101,238.2171101,0,25.37839622,2.408085183,940.0673693,0,1072.452356,0,7628.384181,0,0,113121.5947,1384.667101,114506.2618,11981813865,16114483.97
2016,Foodservice,Full Service Restaurants,All Other,Prepared Foods,0,292951.8,5330585753,262460.7799,292399.8624,423771.9501,551.9376193,0,173.4170154,3536.867944,26228.7975,0,32254.8104,0,230205.9695,0,0,1360988.317,37543.97526,1398532.292,70161465135,487333104
2016,Foodservice,Full Service Restaurants,All Other,Produce,164417.9139,5120.045786,26430845.6,4496.729326,4996.931432,123.1143535,123.1143535,0,13.11595478,1.24453634,485.8416188,0,554.2602645,0,3942.469062,0,0,5127.16672,287.0902823,5414.257002,203126579.9,8328219.055
2016,Foodservice,Full Service Restaurants,All Other,Ready-to-drink Beverages,81396.78587,2534.73153,13084863.01,2226.152281,2473.782498,60.94903183,60.94903183,0,6.493188831,0.616120565,240.5209096,0,274.3922665,0,1951.760014,0,0,8154.285591,340.2830957,8494.568687,40652759.62,4122970.83
2016,Foodservice,Full Service Restaurants,Asian/noodle,Breads & Bakery,7092.367596,220.8594304,1245097.002,166.3498561,214.636231,6.223199404,6.223199404,0,1.237204862,0.062340795,46.98682931,0,17.18916741,0,149.1606887,0,0,488.0088731,50.06094257,538.0698157,4159746.926,357727.0518
2016,Foodservice,Full Service Restaurants,Asian/noodle,Dairy & Eggs,29606.61552,921.9629626,5197574.397,694.4163802,895.9846317,25.97833087,25.97833087,0,5.164629186,0.260237491,196.1433853,0,71.75503295,0,622.6613472,0,0,4060.958258,55.88361277,4116.84187,225301854.5,1493307.72
2016,Foodservice,Full Service Restaurants,Asian/noodle,Dry Goods,315235.475,9816.570633,55341004.2,7393.775804,9539.9672,276.6034323,276.6034323,0,54.99022114,2.770870212,2088.43031,0,764.0093776,0,6629.766426,0,0,26635.97951,1290.67875,27926.65826,923073226.5,15899945.34
2016,Foodservice,Full Service Restaurants,Asian/noodle,Fresh Meat & Seafood,239696.845,7464.264639,42079858.25,5622.034552,7253.942593,210.3220459,210.3220459,0,41.81313195,2.106897543,1587.988015,0,580.9328323,0,5041.10172,0,0,84869.56573,758.7854043,85628.35114,8989365312,12089904.32
2016,Foodservice,Full Service Restaurants,Asian/noodle,Prepared Foods,0,332748.9028,6612191488,253621.8899,331612.0001,482547.3969,1136.902788,0,440.9116344,9227.258185,68321.94037,0,26264.89592,0,227356.9939,0,0,1543502.976,28860.46578,1572363.442,79570433418,552686666.9
2016,Foodservice,Full Service Restaurants,Asian/noodle,Produce,236848.2591,7375.558429,41579776.2,5555.221624,7167.735875,207.8225536,207.8225536,0,41.3162197,2.081858921,1569.116176,0,574.0289573,0,4981.192666,0,0,7354.548951,147.9743712,7502.523323,291370352.6,11946226.46
2016,Foodservice,Full Service Restaurants,Asian/noodle,Ready-to-drink Beverages,110932.1195,3454.474744,19474632.08,2601.887434,3357.137333,97.33741109,97.33741109,0,19.35119068,0.975075872,734.9236338,0,268.856732,0,2333.030703,0,0,11066.07254,331.3533675,11397.42591,55169319.5,5595228.89
2016,Foodservice,Full Service Restaurants,Family Style,Breads & Bakery,194698.1134,6062.984448,24440213.51,5230.030548,5914.06339,148.9210581,148.9210581,0,17.83691265,1.503459812,664.6924746,0,440.6040932,0,4789.426454,0,0,13446.54347,1814.897616,15261.44109,114617214.9,9856772.319
2016,Foodservice,Full Service Restaurants,Family Style,Dairy & Eggs,644198.146,20060.61216,80865396.95,17304.61545,19567.87667,492.7354859,492.7354859,0,59.01703851,4.974501327,2199.269691,0,1457.827891,0,15846.78756,0,0,88689.38992,1986.182632,90675.57256,4920484958,32613127.79
2016,Foodservice,Full Service Restaurants,Family Style,Dry Goods,386051.2538,12021.80497,48460536.68,10370.20757,11726.52137,295.2836069,295.2836069,0,35.36738169,2.981089726,1317.96533,0,873.6384736,0,9496.5691,0,0,32740.92838,2221.021418,34961.9498,1134640999,19544202.28
2016,Foodservice,Full Service Restaurants,Family Style,Fresh Meat & Seafood,408182.4214,12710.97922,51238634.79,10964.70066,12398.76788,312.2113359,312.2113359,0,37.39488826,3.151986714,1393.520353,0,923.7215631,0,10040.9791,0,0,145062.9134,1885.942089,146948.8555,15365031154,20664613.14
2016,Foodservice,Full Service Restaurants,Family Style,Frozen,22892.1268,712.8708456,2873620.379,614.9341682,695.3610727,17.50977287,17.50977287,0,2.097220455,0.176773118,78.1529114,0,51.80514896,0,563.1290193,0,0,5453.109749,126.5027656,5579.612515,117527833.4,1158935.121
2016,Foodservice,Full Service Restaurants,Family Style,Prepared Foods,0,729469.5833,10364951622,641544.5526,727547.5893,1035152.673,1921.993973,0,676.6895384,10032.54817,75293.79904,0,53957.93033,0,587586.6223,0,0,3386402.992,99354.50808,3485757.5,1.75E+11,1212579316
2016,Foodservice,Full Service Restaurants,Family Style,Produce,308235.6975,9598.594497,38692446.08,8279.906185,9362.830599,235.7638982,235.7638982,0,28.23845138,2.380197608,1052.305772,0,697.5409653,0,7582.36522,0,0,9606.854547,488.2225595,10095.07711,380601531.8,15604717.67
2016,Foodservice,Full Service Restaurants,Family Style,Ready-to-drink Beverages,199621.9204,6216.313951,25058292.9,5362.295109,6063.626762,152.6871888,152.6871888,0,18.28799824,1.541481474,681.5021774,0,451.7467255,0,4910.548384,0,0,19987.42589,887.1353135,20874.5612,99646254.83,10106044.61
2016,Foodservice,Full Service Restaurants,Italian/pizza,Breads & Bakery,131058.3999,4081.215922,14911486.24,3484.565888,3979.783821,101.4321018,101.4321018,0,12.88074657,1.023302263,481.3138866,0,336.6584672,0,3147.907421,0,0,9048.657857,1153.906596,10202.56445,77130004.75,6632973.036
2016,Foodservice,Full Service Restaurants,Italian/pizza,Dairy & Eggs,257222.3967,8010.017988,29266099.93,6838.999939,7810.941788,199.0762007,199.0762007,0,25.28045898,2.008389091,944.653006,0,660.744354,0,6178.255585,0,0,35402.29089,753.7435699,36156.03445,1964118142,13018236.32
2016,Foodservice,Full Service Restaurants,Italian/pizza,Dry Goods,845696.3107,26335.35317,96221141.92,22485.27769,25680.83004,654.5231311,654.5231311,0,83.11714365,6.603185672,3105.832044,0,2172.39661,0,20312.88108,0,0,71701.93027,4602.4348,76304.36507,2484839429,42801383.41
2016,Foodservice,Full Service Restaurants,Italian/pizza,Fresh Meat & Seafood,276835.1498,8620.767702,31497588.32,7360.461596,8406.512292,214.2554091,214.2554091,0,27.2080493,2.161525209,1016.681128,0,711.1249431,0,6649.336653,0,0,98354.38296,1212.537363,99566.92033,10417674120,14010853.82
2016,Foodservice,Full Service Restaurants,Italian/pizza,Frozen,4174.506534,129.9959601,474964.5713,110.9913067,126.7651182,3.230841915,3.230841915,0,0.410280919,0.032594492,15.33093617,0,10.72333381,0,100.2679729,0,0,994.1081392,22.08038083,1016.18852,21425458.34,211275.1971
2016,Foodservice,Full Service Restaurants,Italian/pizza,Prepared Foods,0,689860.4052,8884523272,600022.3662,688364.0191,999097.8106,1496.386154,0,504.2916323,10445.53332,77391.82793,0,57574.33017,0,542448.036,0,0,3204021.301,88433.47996,3292454.781,1.65E+11,1147273365
2016,Foodservice,Full Service Restaurants,Italian/pizza,Produce,114119.3469,3553.726398,12984204.53,3034.192264,3465.404205,88.32219236,88.32219236,0,11.21593417,0.89104236,419.1049669,0,293.14599,0,2741.046274,0,0,3555.723218,172.6832749,3728.406493,140869594.4,5775673.677
2016,Foodservice,Full Service Restaurants,Italian/pizza,Ready-to-drink Beverages,330114.0831,10279.897,37559527.74,8777.035838,10024.40658,255.4904172,255.4904172,0,32.44443581,2.577526419,1212.348788,0,847.9860984,0,7929.049739,0,0,33043.27451,1387.995002,34431.26951,164735497.7,16707344.3
2016,Foodservice,Full Service Restaurants,Mexican,Breads & Bakery,94073.39529,2929.486694,9769946.388,2592.90137,2859.70797,69.77872365,69.77872365,0,7.01701772,0.705790464,259.0837942,0,210.3184057,0,2382.582965,0,0,6501.991104,920.0580397,7422.049144,55422429.78,4766179.952
2016,Foodservice,Full Service Restaurants,Mexican,Dairy & Eggs,133596.1903,4160.243824,13874566.9,3682.249841,4061.149158,99.09466552,99.09466552,0,9.965057938,1.002312257,367.9319509,0,298.6788949,0,3383.570946,0,0,18406.74118,444.5825802,18851.32376,1021205504,6768581.932
2016,Foodservice,Full Service Restaurants,Mexican,Dry Goods,591746.2239,18427.23635,61455514.23,16310.02676,17988.30995,438.9263946,438.9263946,0,44.13887398,4.43960634,1629.704726,0,1322.957697,0,14987.06907,0,0,50224.09883,3604.11923,53828.21806,1740522474,29980516.6
2016,Foodservice,Full Service Restaurants,Mexican,Fresh Meat & Seafood,132793.0169,4135.232653,13791153.72,3660.112345,4036.733739,98.49891351,98.49891351,0,9.905148524,0.996286408,365.719963,0,296.8832528,0,3363.229092,0,0,47228.9152,652.9324251,47881.84762,5002476074,6727889.567
2016,Foodservice,Full Service Restaurants,Mexican,Prepared Foods,0,425806.2172,5005577611,384602.9991,425050.7457,616522.961,755.4715381,0,231.4713613,4781.63696,35434.63826,0,31022.75651,0,353580.2426,0,0,1978417.822,62099.20956,2040517.031,1.02E+11,708417909.6
2016,Foodservice,Full Service Restaurants,Mexican,Produce,192381.9234,5990.857278,19979730.42,5302.533743,5848.158431,142.6988473,142.6988473,0,14.34993774,1.44335523,529.8313992,0,430.1052311,0,4872.428512,0,0,6000.579293,342.6651907,6343.244484,237729181.7,9746930.72
